"ProbeID","GeneSymbol","logFC","P.Value","adj.P.Val"
"10718132","Rpl24",107.94005,0.0124362713496417,0.0733817877617514
"10800924","Ctnna1",274.27635,0.0124409714198816,0.0733946969023468
"10831816","Bak1",283.52025,0.012444483740535,0.0734005951940215
"10700715",NA,16.527564,0.0124661580997734,0.0734987573616106
"10897805","Grap2",11.77468,0.0124719982151477,0.0735183526750049
"10823184","Exosc8",183.60186,0.0124760946761844,0.0735259838369551
"10931457","Uhrf1",158.458441,0.0124796317116076,0.0735259838369551
"10907415","Krt75",140.1472,0.0124808432206292,0.0735259838369551
"10752050","Tra2b",478.993,0.0124924408272883,0.0735794690178227
"10856948","Tgfa",88.888855,0.0124990716374561,0.0735922199619763
"10713789","Eef1g",752.5435,0.0124996438505965,0.0735922199619763
"10886269","Flrt2",22.39005,0.0125174066570651,0.0736620213882849
"10798556",NA,29.270245,0.0125203308095842,0.0736620213882849
"10790523",NA,40.39986,0.0125215042810328,0.0736620213882849
"10720000","Ltbp4",106.3556,0.0125266284061409,0.0736620213882849
"10731643","Ppl",538.9196,0.0125394411315131,0.0737225263063037
"10892332",NA,19.680135,0.0125482680035796,0.0737595777578621
"10700593",NA,97.9648500000001,0.0125589788058259,0.0738076859451616
"10744568","C1qbp",215.27985,0.0125898050459019,0.0739252927305615
"10886930",NA,23.635405,0.0126226859182897,0.074003440982724
"10810069","Trmt1",74.08295,0.012626401011832,0.0740103690127727
"10809428","Gnao1",46.291995,0.0126327552359996,0.0740179124477521
"10863282","Tmsb10",740.66945,0.0126572684315082,0.0741169452712129
"10772802",NA,31.47243,0.012673140983989,0.0741825679148151
"10921107","Cdcp1",69.04549,0.0126735536545095,0.0741825679148151
"10918519","Rnf111",58.8998500000001,0.0126839187892495,0.0741972747862852
"10800173","Rbbp8",121.5353,0.0126929243720269,0.0741972747862852
"10790712","Tpm4",1108.7395,0.0126936424196722,0.0741972747862852
"10791461","Hpf1",85.18265,0.0126938447108186,0.0741972747862852
"10724449","Fhip1b",46.0574,0.0126994117098848,0.0742016095534072
"10929874","Hdac4",70.36138,0.01269966617947,0.0742016095534072
"10716468","Nanos1",28.122675,0.0127073627675308,0.0742181660825717
"10733709","G3bp1",171.0662,0.0127075808429186,0.0742181660825717
"10933038",NA,16.406315,0.0127179144176026,0.0742542787832274
"10724050","Rpl7a",403.1688,0.0127209480179342,0.0742542787832274
"10720135","Psmc4",264.2606,0.0127390692535187,0.0742980972593921
"10938719","Ercc6l",48.507103,0.0127574195373453,0.0743605854676787
"10869726",NA,13.984835,0.0127631949192133,0.0743614096833569
"10798096","Psmg4",80.9956,0.0127651971507508,0.0743614096833569
"10784172","Ska3",172.807995,0.0127735861353391,0.0743690012589181
"10712196","Pkp3",30.40767,0.0127743698002832,0.0743690012589181
"10752061",NA,66.96176,0.012779893720496,0.0743728715439382
"10714832","Pten",147.4921,0.0127940424873264,0.0744291517214609
"10923620","Rps2",1096.492,0.0127981561288806,0.0744291517214609
"10795174","H2bc1",227.7825,0.0128017462903023,0.0744291517214609
"10868881","Col15a1",179.90565,0.0128023032587232,0.0744291517214609
"10736716",NA,13.42913,0.0128097403224897,0.0744491175539604
"10938019","Eif1ax",118.94185,0.0128108343240829,0.0744491175539604
"10858599","Clec4d",25.918125,0.0128245852449737,0.0744823899068371
"10928446","Wdr12",158.5529,0.0128247464553852,0.0744823899068371
"10721215",NA,14.892195,0.01283321692127,0.0744902839535032
"10700735",NA,43.70759,0.0128498227956644,0.0745422404989156
"10904189","St3gal1",92.31185,0.0128666171176029,0.0746248466296707
"10831060","Flot1",58.48595,0.0128750345185535,0.0746547498264833
"10828956","Dnah8",27.42253,0.0128816426024803,0.074656808800575
"10903864","Atad2",154.76832,0.0128823500090264,0.074656808800575
"10810865",NA,25.531165,0.0129193746182127,0.0748416835408421
"10717087",NA,28.640429,0.0129291784860429,0.0748709988438417
"10863570",NA,47.526015,0.012953543023169,0.0749801477865779
"10800590","Hspa8",1266.203,0.0129677344261673,0.0750378013277914
"10749854","Hspa8",1218.9535,0.0129708700171404,0.0750378013277914
"10747985","Plcd3",32.62796,0.0129732615480492,0.0750378013277914
"10743427","Mapk7",103.84255,0.0129908877575468,0.0751070245297785
"10925454","Or9s23b",16.836265,0.0130038199128395,0.0751561551792038
"10782666","Rpl7a",418.16675,0.0130045308561263,0.0751561551792038
"10714814","Minpp1",17.50175,0.0130486784179747,0.0753218911880484
"10902630","Cand1",230.4392,0.0130823496111244,0.0754230416657676
"10889213","Vsnl1",15.861616,0.0130834050261336,0.0754230416657676
"10788035","Lonp1",203.052,0.0130836681754814,0.0754230416657676
"10742483","Hnrnpab",984.5555,0.0130884960547032,0.0754230416657676
"10918833","Ooep",12.909985,0.0130887029148061,0.0754230416657676
"10708154","Sema4b",366.42165,0.0130988946815534,0.075462652184362
"10754880","Gapdh",996.0805,0.0131050214481036,0.0754714076932122
"10909521","Rps25",813.6605,0.0131055812702015,0.0754714076932122
"10772911",NA,215.56558,0.0131167484799397,0.0755059487867901
"10877295","Mup4l4",20.05349,0.0131437084294887,0.0756313370216824
"10884352","Rpl29",741.724000000001,0.0131552591239874,0.0756828948499741
"10865363",NA,138.0612,0.0131628818367314,0.0757111141423525
"10711997","Zfp511",86.0726500000001,0.0131688582276176,0.0757111141423525
"10873258",NA,255.73785,0.0131698384047302,0.0757111141423525
"10808536","Cdt1",83.42349,0.0131791653790864,0.07574584642625
"10927532","Txndc9",68.06655,0.0131840742690497,0.0757519931718468
"10779348",NA,22.82481,0.0131876246109707,0.0757519931718468
"10723689","Ddias",44.627495,0.0131942503188657,0.0757519931718468
"10779900","Tmem253",15.439615,0.0131957928818898,0.0757519931718468
"10794664",NA,26.1672,0.0132081614067268,0.0757932090622899
"10798536","Rpl7a",370.8644,0.0132322140079242,0.075866976343604
"10917366","Ddx10",92.0801,0.0132338085470057,0.075866976343604
"10744853","Pafah1b1",117.48815,0.0132340012133568,0.075866976343604
"10785361","Lacc1",41.2901,0.0132395712072416,0.0758721833025208
"10755357","Psmd2",570.6335,0.0132401037336979,0.0758721833025208
"10843333","Nelfb",67.9547000000001,0.0132818622750558,0.0760454423622736
"10728002","Fam89b",131.72505,0.0132956958127736,0.0760928116766039
"10828884","Pim1",104.31585,0.0133103197911982,0.076123589693721
"10837105","Plekha3",91.7549000000001,0.0133179181174417,0.076123589693721
"10939564","Apln",139.008455,0.013322252400602,0.076123589693721
"10877684",NA,147.9802,0.013323061344013,0.076123589693721
"10868243",NA,49.561325,0.0133303585542456,0.0761318289667801
"10891069",NA,17.490786,0.013334256310223,0.0761318289667801
"10904084",NA,13.190215,0.0133371825577074,0.0761318289667801
"10940559","Ptp4a2",319.3817,0.0133380153646431,0.0761318289667801
"10734915","Aloxe3",15.698158,0.0133385359922294,0.0761318289667801
"10914009",NA,15.58504,0.0133435054519344,0.0761318289667801
"10850608",NA,376.18123,0.0133453514116136,0.0761318289667801
"10808393","6430548M08Rikl",21.6391000000001,0.0133740414702719,0.0762359507341509
"10868315","Nfx1",42.5084,0.0133779290496023,0.0762432343455098
"10805100","C18h18orf54",71.04616,0.0133830216953804,0.0762573816674163
"10880277","Tent5b",18.68627,0.0133888319948989,0.0762756119147768
"10739167",NA,329.80235,0.0134073124476524,0.0763589717102483
"10727493","Rad9a",69.2511,0.0134086918899697,0.0763589717102483
"10714006","Prrc2c",304.2138,0.0134113205070872,0.0763590561867168
"10768116","Nr5a2",18.329515,0.0134271908665935,0.076429698773331
"10883282",NA,17.557945,0.0134571869858062,0.0765441087113949
"10899901","Cdk2",140.6153,0.0134572857669382,0.0765441087113949
"10836794","Dync1i2",179.3008,0.013458097707779,0.0765441087113949
"10719425","Ppm1n",43.526335,0.0134595429058135,0.0765441087113949
"10765042",NA,15.392829,0.0134827590844592,0.0766041841571407
"10740413","Rmi2",67.006245,0.0134841579951658,0.0766041841571407
"10834409",NA,18.397305,0.0135038237889761,0.0766914284936132
"10901936",NA,10.08554,0.0135064758002902,0.076691580958149
"10880436","Sh3bgrl3",1050.55075,0.0135564835011729,0.0769535941242414
"10863469",NA,356.9396,0.0135602914880863,0.0769535941242414
"10760468","Wipi2",123.1957,0.0135673456920752,0.0769645190360616
"10832294","Sumo3",152.68025,0.013567716609698,0.0769645190360616
"10930588",NA,191.68315,0.013574421636828,0.0769724017667788
"10795198","H3cl",184.7713,0.0136125656287493,0.077099164846507
"10809082",NA,69.84405,0.0136180901312414,0.0771155039918756
"10896941",NA,73.40585,0.0136354478989636,0.0771838742337382
"10928469",NA,21.852745,0.0136441593624989,0.0772182238698264
"10888801","Gpn1",48.4846999999999,0.0136647429535676,0.0773047638740362
"10877896","Haus6",57.728785,0.013669560580508,0.0773170460404572
"10833468",NA,74.38791,0.0136809058537459,0.0773429289905546
"10714572",NA,13.34858,0.0136811379081955,0.0773429289905546
"10754426","Parp9",153.53525,0.01368672696944,0.0773453846767656
"10820795","Tnpo1",226.80005,0.0136926625867965,0.0773453846767656
"10736040","Rpl7a",406.2145,0.0136939041588458,0.0773453846767656
"10917905","Cd276",354.4965,0.0136942955839021,0.0773453846767656
"10791000","Crlf1",34.185481,0.0136957511786441,0.0773453846767656
"10766226","Sde2",31.38125,0.013718364484392,0.0773868550705079
"10812464",NA,9.74085,0.0137239509949691,0.0773868550705079
"10864730","Rpl7a",354.9726,0.0137240584967724,0.0773868550705079
"10784101","Zmym5",72.9114499999999,0.0137269351329969,0.0773868550705079
"10810152","Mir23a",11.12287,0.0137297966102153,0.0773880528980957
"10919928","Parp3",238.07345,0.0137788625533842,0.077588665453366
"10892939","Prim1",359.37975,0.013783755771493,0.077588665453366
"10842525","Cass4",23.92693,0.0137925736339404,0.077588665453366
"10840622",NA,11.344375,0.0137931769858439,0.077588665453366
"10808197","Cenpn",175.2391,0.0137957742633038,0.077588665453366
"10730624","Pcgf6",76.6604,0.0137968323652581,0.077588665453366
"10860595",NA,23.37082,0.013796966520038,0.077588665453366
"10717168","Hmgb2",485.7457,0.0137972587468418,0.077588665453366
"10719074",NA,66.30895,0.0138049919154117,0.0776022770476885
"10746652",NA,66.30895,0.0138049919154117,0.0776022770476885
"10816179","Sh3d19",147.5948,0.0138114627129884,0.0776087847080676
"10844355","Cdk9",102.7113,0.0138143394913223,0.0776100219037481
"10864094","Wnt7a",30.10097675,0.0138188440777058,0.0776204020161692
"10761227","Stx1a",30.30774,0.0138360889122628,0.0776724637745666
"10763171","Stx1a",30.30774,0.0138360889122628,0.0776724637745666
"10795203","H1f1",607.95105,0.0138430602802283,0.0776966691693737
"10869646",NA,426.9285,0.0138672481289057,0.0778174773026989
"10930733","Mcu",64.40194,0.013877292246653,0.0778439354250617
"10744141",NA,49.64509,0.0138954595681464,0.0778997673226115
"10921527","Rpl7l1",160.9512,0.0138979115247981,0.0778997673226115
"10908277","Shfl",180.7192,0.0139046212077058,0.0779224254674692
"10938077","Acot9",105.76885,0.0139122092296738,0.0779350489809567
"10827846","Abcf1",139.45575,0.0139281006902992,0.077968510312755
"10874312","Gpr153",16.266486,0.0139315267964873,0.077968510312755
"10818877",NA,59.0228500000001,0.0139552622416576,0.0780592325628316
"10814717","Zmat3",21.491125,0.0139587534640857,0.0780610688552451
"10710764",NA,146.39795,0.0139777884769294,0.0780803677722991
"10772967","Dhx15",120.09515,0.0139905154771338,0.0781317579830768
"10910482","Adpgk",63.5944,0.0140101121144075,0.078211068521115
"10827452",NA,72.9266500000001,0.0140218905490161,0.0782343366672314
"10719990","Itpkc",130.12518,0.0140230229169172,0.0782343366672314
"10923381","Spats2l",42.7661,0.0140259575252263,0.0782343366672314
"10802619",NA,60.305955,0.0140272285706496,0.0782343366672314
"10905558","Rpl26",822.7275,0.0140375567587045,0.0782769962108786
"10743668","Map2k4",89.8766000000001,0.0140423097509311,0.0782885566915463
"10739986",NA,227.4722,0.0140522770975255,0.0783020370064062
"10802621","Mbd1",45.1398,0.0140527685364752,0.0783020370064062
"10701030",NA,41.38035,0.0140605395275008,0.0783200011268339
"10891080","Mideas",67.87952,0.0140613543475814,0.0783200011268339
"10808431","Irf8",35.72146,0.0140664224919404,0.0783332952115035
"10806323","Brd7",137.8151,0.014069837496318,0.0783373799537704
"10750876","Hmgb2",598.08555,0.0140735719855409,0.0783432416131082
"10869094","Nipsnap3b",77.251175,0.0140776820935471,0.078351191594758
"10916917",NA,14.479925,0.0140826317003966,0.0783599661640102
"10849436","Secisbp2l",93.10365,0.0140846232055596,0.0783599661640102
"10881931","Phf13",28.18685,0.0140919826085979,0.0783718870245938
"10769430","Gorab",17.08206,0.0140938197116383,0.0783718870245938
"10935475","Hprt1",69.1285,0.0140948139394542,0.0783718870245938
"10811246",NA,40.92234,0.0140993812473176,0.0783780083127888
"10812768",NA,24.6571,0.0141012806083391,0.0783780083127888
"10794836","Serpinb6a",150.2939,0.0141154186345337,0.0784267478108157
"10806122","Hmox1",376.72125,0.0141270706624317,0.0784475231900227
"10735662","Tax1bp3",712.96115,0.014127213647659,0.0784475231900227
"10926930","Mcm3",211.13143,0.0141430361291161,0.0785055400866423
"10718612","Rpl7a",381.2901,0.0141471539577419,0.0785134794303709
"10793052",NA,10.985955,0.01415734618215,0.078547081235573
"10725480","Palb2",22.192285,0.0141729009433385,0.0785966454363496
"10855601","Creb5",43.485935,0.0141976365318543,0.0786853864084281
"10701797","Sf3b5",180.6933,0.0141988654959876,0.0786853864084281
"10869753",NA,36.24034,0.0142088653005943,0.0786941793973185
"10795391","Stard3nl",129.37805,0.0142090689129406,0.0786941793973185
"10895665",NA,21.572465,0.0142247032943439,0.0787132172957981
"10869106","Slc44a1",859.8064,0.0142252284536611,0.0787132172957981
"10777037","Slc34a2",993.92105,0.0142262541015203,0.0787132172957981
"10839803","Rpl22l1",51.71085,0.0142315128242711,0.0787264439248554
"10899722","Hsd17b6",11.104935,0.0142340342579272,0.0787264439248554
"10890299","Rpl10a",702.5645,0.0142487131250315,0.0787696285041285
"10721323","Acp4",32.55708,0.0142681269631916,0.078815247534751
"10705213","Tgfb1",289.4709,0.0142693937584864,0.078815247534751
"10872032","Clspn",90.0693,0.0142699719168278,0.078815247534751
"10831114","RT1-CE4",98.2395500000001,0.0142731175429798,0.078815247534751
"10845124","Rnd3",186.3693,0.0142770823298798,0.0788153218414793
"10886097","Ift43",25.39227,0.0142811512445144,0.0788228891851964
"10792955",NA,276.41945,0.0142987154857067,0.0788344185011458
"10779031","Camk2g",73.5081,0.014298730365973,0.0788344185011458
"10716466","Rpl7a",396.43165,0.0142996802976673,0.0788344185011458
"10865855","Fkbp4",257.8625,0.0143032781525666,0.0788344185011458
"10871597","Foxj3",51.4418999999999,0.0143060066035056,0.0788344185011458
"10702163",NA,353.33005,0.0143102252793721,0.0788344185011458
"10770894",NA,75.92895,0.0143174839687456,0.078859535569935
"10700694",NA,37.5624000000001,0.0143210235184176,0.0788641623123568
"10701431",NA,33.79115,0.0143243691646012,0.0788677197087562
"10767371","Rps26",1040.811,0.0143593514570638,0.078982171882515
"10899868","Rps26",1040.811,0.0143593514570638,0.078982171882515
"10809870",NA,19.67836,0.0143613780050633,0.078982171882515
"10848829",NA,96.7901000000002,0.0143786626441321,0.0790623471646292
"10869527",NA,59.58388,0.0143945267682531,0.0791197939807614
"10746051",NA,115.1031,0.0144089997386965,0.0791695539526572
"10709779","Rpl27a",743.31085,0.0144333833831256,0.0792359390160977
"10779975","LOC290071",36.6829,0.0144346432341915,0.0792359390160977
"10783410","LOC290071",36.6829,0.0144346432341915,0.0792359390160977
"10824140","Fcrl2",29.614747,0.014460633789263,0.0793041027819653
"10939754","Ftl1",490.3205,0.0144651766765134,0.0793141275202071
"10785447",NA,20.079105,0.0144795002348249,0.0793777669093968
"10917748","C8h15orf39",65.316505,0.0145145378959794,0.0795399943900097
"10892279","Xrcc3",17.786955,0.014545141470944,0.0796778104129302
"10780038",NA,24.1256,0.01458117582327,0.0798153401725708
"10760811","Rpl31",936.2675,0.0146107799544029,0.0799324579752669
"10879392","Rps27a",473.11475,0.0146358262237033,0.0800418771736499
"10712648","Mrpl21",130.83695,0.01464271058808,0.0800523314238741
"10937174","Fus",235.69425,0.0146436523286501,0.0800523314238741
"10809459","Trappc2l",171.7181,0.0146574594095399,0.0801113642658263
"10766055",NA,83.5339,0.0146599354201789,0.0801113642658263
"10710106","Calcb",25.21572,0.0146701356809441,0.0801521121718908
"10919414","Zbtb38",218.2254,0.014680340343526,0.0801928688847736
"10882625",NA,10.072015,0.0146888645579362,0.0802244324538322
"10787588","Ddx49",79.9161,0.0147010098614523,0.0802715134460755
"10701092",NA,231.2265,0.0147029803672879,0.0802715134460755
"10937013","Kcnd1",10.343669,0.0147162212300146,0.0803183554806276
"10759198","Cmklr1",36.94497,0.0147198081482604,0.0803183554806276
"10861028",NA,26.75078,0.0147229481872374,0.0803204870853318
